Timestamp,Speed,Course,Latitude,Longitude,Source
"2024-05-21 20:01:00",6.7,259,48.41618,-89.17543,Terr-AIS
"2024-05-21 19:01:00",5.7,319,48.38517,-89.11292,Terr-AIS
"2024-05-21 18:02:00",13.5,276,48.2817,-88.86473,Terr-AIS
"2024-05-21 17:02:00",13.3,278,48.25304,-88.53149,Terr-AIS
"2024-05-21 16:03:00",13.3,326,48.1343,-88.27748,Terr-AIS
"2024-05-21 15:04:00",13.4,326,47.95168,-88.0955,Terr-AIS
"2024-05-21 14:04:00",13.4,326,47.76699,-87.91483,Terr-AIS
"2024-05-21 13:05:00",13.3,323,47.58749,-87.72879,Terr-AIS
"2024-05-21 12:05:00",13.2,291,47.44985,-87.48439,Terr-AIS
"2024-05-21 11:06:00",13.4,290,47.3715,-87.18097,Terr-AIS
"2024-05-21 10:07:00",13.4,289,47.2923,-86.87552,Terr-AIS
"2024-05-21 09:07:00",masked,masked,masked,masked,Sat-AIS
"2024-05-21 07:56:00",13.5,290,47.12095,-86.20719,Terr-AIS
"2024-05-21 06:56:00",13.4,292,47.03829,-85.90192,Terr-AIS
"2024-05-21 05:57:00",13.5,290,46.96134,-85.59671,Terr-AIS
"2024-05-21 04:58:00",13.4,291,46.88067,-85.29546,Terr-AIS
"2024-05-21 03:58:00",13.1,290,46.80085,-84.99235,Terr-AIS
"2024-05-21 02:58:00",13.4,328,46.63008,-84.80681,Terr-AIS
"2024-05-21 01:58:00",13.0,318,46.47631,-84.57708,Terr-AIS
"2024-05-21 00:59:00",4.4,227,46.50835,-84.3837,Terr-AIS
"2024-05-21 00:00:00",0.0,152,46.51907,-84.37769,Terr-AIS
"2024-05-20 22:58:00",0.0,152,46.51908,-84.37767,Terr-AIS
"2024-05-20 21:58:00",0.0,152,46.51908,-84.37769,Terr-AIS
"2024-05-20 20:58:00",0.0,152,46.51908,-84.37769,Terr-AIS
"2024-05-20 19:56:00",0.0,152,46.51908,-84.37768,Terr-AIS
"2024-05-20 18:55:00",0.0,152,46.5191,-84.37767,Terr-AIS
"2024-05-20 17:54:00",0.0,152,46.51908,-84.37769,Terr-AIS
"2024-05-20 16:54:00",0.0,152,46.5191,-84.37769,Terr-AIS
"2024-05-20 15:52:00",0.0,152,46.51909,-84.37769,Terr-AIS
"2024-05-20 14:52:00",0.0,152,46.51909,-84.37766,Terr-AIS
"2024-05-20 13:52:00",0.0,152,46.51906,-84.37764,Terr-AIS
"2024-05-20 12:50:00",0.0,152,46.5191,-84.37766,Terr-AIS
"2024-05-20 11:50:00",0.0,152,46.51908,-84.37768,Terr-AIS
"2024-05-20 10:48:00",0.0,152,46.51909,-84.37766,Terr-AIS
"2024-05-20 09:48:00",0.0,152,46.51908,-84.37768,Terr-AIS
"2024-05-20 08:48:00",0.0,152,46.51911,-84.37769,Terr-AIS
"2024-05-20 07:46:00",0.0,152,46.51911,-84.37768,Terr-AIS
"2024-05-20 06:46:00",0.0,152,46.5191,-84.37769,Terr-AIS
"2024-05-20 05:46:00",0.0,152,46.51908,-84.37769,Terr-AIS
"2024-05-20 04:45:00",0.0,152,46.51908,-84.37769,Terr-AIS
"2024-05-20 03:43:00",0.0,152,46.51908,-84.37768,Terr-AIS
"2024-05-20 02:42:00",0.0,152,46.51907,-84.37768,Terr-AIS
"2024-05-20 01:41:00",0.0,152,46.5192,-84.37778,Terr-AIS
"2024-05-20 00:40:00",5.6,50,46.50275,-84.39323,Terr-AIS
"2024-05-19 23:41:00",12.5,138,46.4888,-84.59365,Terr-AIS
"2024-05-19 22:42:00",13.0,149,46.65158,-84.78962,Terr-AIS
"2024-05-19 21:43:00",13.0,110,46.81679,-84.97176,Terr-AIS
"2024-05-19 20:44:00",13.3,114,46.90169,-85.26045,Terr-AIS
"2024-05-19 19:35:00",13.2,114,47.00362,-85.59425,Terr-AIS
"2024-05-19 18:36:00",13.1,113,47.09324,-85.88169,Terr-AIS
"2024-05-19 17:37:00",13.0,114,47.18071,-86.17439,Terr-AIS
"2024-05-19 16:38:00",13.1,114,47.26997,-86.46331,Terr-AIS
"2024-05-19 14:59:00",13.2,114,47.41196,-86.9557,Terr-AIS
"2024-05-19 13:59:00",13.2,114,47.50252,-87.25188,Terr-AIS
"2024-05-19 12:59:00",13.2,111,47.59256,-87.5502,Terr-AIS
"2024-05-19 11:59:00",13.4,89,47.59735,-87.87943,Terr-AIS
"2024-05-19 10:59:00",13.2,89,47.59981,-88.20486,Terr-AIS
"2024-05-19 10:00:00",13.1,77,47.59102,-88.52221,Terr-AIS
"2024-05-19 09:00:00",13.2,77,47.5431,-88.83718,Terr-AIS
"2024-05-19 08:01:00",13.2,78,47.49681,-89.15218,Terr-AIS
"2024-05-19 07:02:00",13.2,76,47.4492,-89.4672,Terr-AIS
"2024-05-19 05:58:00",13.3,77,47.39634,-89.80512,Terr-AIS
"2024-05-19 04:58:00",13.3,77,47.34846,-90.12573,Terr-AIS
"2024-05-19 03:59:00",13.3,78,47.30279,-90.4401,Terr-AIS
"2024-05-19 02:59:00",13.2,74,47.24788,-90.7514,Terr-AIS
"2024-05-19 01:59:00",13.4,60,47.14405,-91.04218,Terr-AIS
"2024-05-19 01:00:00",13.2,63,47.04211,-91.32565,Terr-AIS
"2024-05-19 00:00:00",13.3,62,46.9412,-91.61273,Terr-AIS
"2024-05-18 23:01:00",13.3,62,46.83996,-91.89928,Terr-AIS
"2024-05-18 22:02:00",4.9,338,46.7564,-92.09225,Terr-AIS
"2024-05-18 21:02:00",0.0,330,46.75216,-92.13575,Terr-AIS
"2024-05-18 20:02:00",0.0,330,46.75221,-92.13577,Terr-AIS
"2024-05-18 19:01:00",0.0,330,46.7521,-92.13567,Terr-AIS
"2024-05-18 18:01:00",0.0,330,46.75214,-92.13571,Terr-AIS
"2024-05-18 17:01:00",0.0,330,46.75212,-92.13569,Terr-AIS
"2024-05-18 16:02:00",0.0,330,46.7521,-92.13565,Terr-AIS
"2024-05-18 15:00:00",0.0,330,46.75213,-92.13566,Terr-AIS
"2024-05-18 14:00:00",0.0,330,46.75212,-92.13567,Terr-AIS
"2024-05-18 13:00:00",0.0,330,46.75213,-92.13569,Terr-AIS
"2024-05-18 12:00:00",0.0,320,46.7514,-92.13464,Terr-AIS
"2024-05-18 11:00:00",0.0,92,46.75116,-92.13437,Terr-AIS
"2024-05-18 09:59:00",0.0,92,46.75115,-92.13435,Terr-AIS
"2024-05-18 09:00:00",2.5,286,46.74472,-92.12219,Terr-AIS
"2024-05-18 08:00:00",0.0,151,46.75782,-92.09603,Terr-AIS
"2024-05-18 07:00:00",0.0,151,46.75781,-92.09602,Terr-AIS
"2024-05-18 05:59:00",6.6,233,46.77795,-92.09532,Terr-AIS
"2024-05-18 04:59:00",12.8,247,46.85755,-91.8141,Terr-AIS
"2024-05-18 04:00:00",13.9,246,46.94271,-91.5114,Terr-AIS
"2024-05-18 03:00:00",13.9,248,47.02509,-91.19997,Terr-AIS
"2024-05-18 02:01:00",13.7,249,47.10621,-90.89219,Terr-AIS
"2024-05-18 01:02:00",13.8,256,47.17661,-90.57941,Terr-AIS
"2024-05-18 00:02:00",13.7,259,47.22323,-90.25075,Terr-AIS
"2024-05-17 23:02:00",13.7,257,47.27002,-89.92258,Terr-AIS
"2024-05-17 22:03:00",13.7,257,47.31798,-89.59918,Terr-AIS
"2024-05-17 21:04:00",13.7,257,47.36507,-89.2771,Terr-AIS
"2024-05-17 20:05:00",13.6,257,47.41441,-88.95444,Terr-AIS
"2024-05-17 19:06:00",13.5,258,47.46142,-88.634,Terr-AIS
"2024-05-17 18:06:00",13.4,256,47.50937,-88.3094,Terr-AIS
"2024-05-17 17:06:00",13.4,266,47.54061,-87.98667,Terr-AIS
"2024-05-17 16:07:00",13.5,291,47.50124,-87.67187,Terr-AIS
"2024-05-17 15:07:00",13.5,289,47.42297,-87.35971,Terr-AIS
"2024-05-17 14:08:00",13.4,290,47.34774,-87.05282,Terr-AIS
"2024-05-17 13:09:00",13.3,288,47.27213,-86.74456,Terr-AIS
"2024-05-17 12:07:00",13.3,291,47.19529,-86.42924,Terr-AIS
"2024-05-17 11:07:00",13.1,291,47.11372,-86.12901,Terr-AIS
"2024-05-17 10:08:00",13.2,292,47.03415,-85.8326,Terr-AIS
"2024-05-17 09:09:00",13.3,291,46.95561,-85.53743,Terr-AIS
"2024-05-17 08:10:00",13.0,291,46.87779,-85.24258,Terr-AIS
"2024-05-17 07:10:00",12.8,292,46.79611,-84.95001,Terr-AIS
"2024-05-17 06:11:00",12.8,324,46.60898,-84.79015,Terr-AIS
"2024-05-17 05:12:00",12.6,319,46.46149,-84.55914,Terr-AIS
"2024-05-17 04:13:00",1.5,267,46.50226,-84.3525,Terr-AIS
"2024-05-17 03:13:00",6.7,334,46.48888,-84.30228,Terr-AIS
"2024-05-17 02:14:00",10.2,329,46.37575,-84.21829,Terr-AIS
"2024-05-17 01:15:00",7.7,356,46.27323,-84.11665,Terr-AIS
"2024-05-17 00:16:00",12.1,311,46.14185,-84.02468,Terr-AIS
"2024-05-16 23:16:00",13.2,7,45.99634,-83.88707,Terr-AIS
"2024-05-16 22:16:00",13.6,325,45.80086,-83.75822,Terr-AIS
"2024-05-16 21:17:00",13.3,324,45.61783,-83.57663,Terr-AIS
"2024-05-16 20:18:00",13.4,326,45.43655,-83.39299,Terr-AIS
"2024-05-16 19:18:00",13.3,323,45.25401,-83.21524,Terr-AIS
"2024-05-16 18:18:00",13.2,343,45.06455,-83.06458,Terr-AIS
"2024-05-16 17:19:00",13.3,342,44.85467,-82.97355,Terr-AIS
"2024-05-16 15:46:00",13.3,344,44.52709,-82.82816,Terr-AIS
"2024-05-16 14:34:00",13.2,343,44.27333,-82.71413,Terr-AIS
"2024-05-16 13:35:00",13.1,342,44.06381,-82.62677,Terr-AIS
"2024-05-16 12:35:00",13.1,352,43.85573,-82.53583,Terr-AIS
"2024-05-16 11:36:00",12.9,353,43.64391,-82.4993,Terr-AIS
"2024-05-16 10:37:00",12.8,352,43.43258,-82.46758,Terr-AIS
"2024-05-16 09:38:00",12.7,353,43.2248,-82.43235,Terr-AIS
"2024-05-16 08:39:00",10.8,1,43.01996,-82.41668,Terr-AIS
"2024-05-16 07:39:00",10.0,355,42.8721,-82.47265,Terr-AIS
"2024-05-16 06:39:00",10.3,23,42.71422,-82.49029,Terr-AIS
"2024-05-16 05:40:00",9.6,41,42.56803,-82.57752,Terr-AIS
"2024-05-16 04:40:00",12.6,48,42.45627,-82.76425,Terr-AIS
"2024-05-16 03:41:00",3.7,253,42.34461,-82.94678,Terr-AIS
"2024-05-16 02:42:00",0.0,86,42.34027,-82.92009,Terr-AIS
"2024-05-16 01:43:00",0.0,86,42.34023,-82.92006,Terr-AIS
"2024-05-16 00:41:00",0.0,86,42.34022,-82.92006,Terr-AIS
"2024-05-15 23:42:00",0.0,172,42.34024,-82.92068,Terr-AIS
"2024-05-15 22:42:00",0.0,250,42.34042,-82.92071,Terr-AIS
"2024-05-15 21:42:00",0.0,250,42.34043,-82.92068,Terr-AIS
"2024-05-15 20:42:00",0.5,81,42.34035,-82.92066,Terr-AIS
"2024-05-15 19:43:00",0.6,52,42.33737,-82.96329,Terr-AIS
"2024-05-15 18:44:00",11.5,227,42.41065,-82.83208,Terr-AIS
"2024-05-15 17:44:00",10.1,244,42.5328,-82.63966,Terr-AIS
"2024-05-15 16:44:00",9.9,178,42.65755,-82.51075,Terr-AIS
"2024-05-15 15:45:00",10.1,178,42.81844,-82.48275,Terr-AIS
"2024-05-15 14:45:00",10.2,198,42.96961,-82.41732,Terr-AIS
"2024-05-15 13:46:00",12.7,179,43.1506,-82.41067,Terr-AIS
"2024-05-15 12:47:00",12.9,175,43.36391,-82.42078,Terr-AIS
"2024-05-15 11:48:00",13.0,175,43.57799,-82.44311,Terr-AIS
"2024-05-15 10:48:00",12.9,176,43.79156,-82.46188,Terr-AIS
"2024-05-15 09:49:00",12.7,163,43.99983,-82.51629,Terr-AIS
"2024-05-15 08:50:00",masked,masked,masked,masked,Sat-AIS
"2024-05-15 07:02:00",masked,masked,masked,masked,Sat-AIS
"2024-05-15 04:49:00",12.9,161,45.01996,-82.98126,Terr-AIS
"2024-05-15 03:48:00",12.9,129,45.19951,-83.14267,Terr-AIS
"2024-05-15 02:48:00",12.9,125,45.33366,-83.37896,Terr-AIS
"2024-05-15 01:39:00",12.7,99,45.42508,-83.70454,Terr-AIS
"2024-05-15 00:38:00",0.0,237,45.41189,-83.78444,Terr-AIS
"2024-05-14 23:37:00",0.0,48,45.41218,-83.78383,Terr-AIS
"2024-05-14 22:38:00",0.2,55,45.41199,-83.78422,Terr-AIS
"2024-05-14 21:38:00",0.0,227,45.41163,-83.785,Terr-AIS
"2024-05-14 20:38:00",0.0,234,45.41179,-83.78468,Terr-AIS
"2024-05-14 19:36:00",0.0,228,45.41215,-83.7839,Terr-AIS
"2024-05-14 18:36:00",0.0,53,45.41231,-83.78358,Terr-AIS
"2024-05-14 17:35:00",0.0,53,45.41229,-83.78358,Terr-AIS
"2024-05-14 16:34:00",0.0,19,45.41201,-83.78421,Terr-AIS
"2024-05-14 15:31:00",0.0,246,45.41171,-83.78482,Terr-AIS
"2024-05-14 14:29:00",0.0,246,45.41169,-83.78481,Terr-AIS
"2024-05-14 13:30:00",0.0,230,45.41185,-83.78454,Terr-AIS
"2024-05-14 12:28:00",0.0,53,45.41193,-83.78438,Terr-AIS
"2024-05-14 11:26:00",0.2,24,45.41181,-83.78465,Terr-AIS
"2024-05-14 10:25:00",13.5,166,45.4943,-83.77613,Terr-AIS
"2024-05-14 09:25:00",13.6,170,45.71463,-83.8376,Terr-AIS
"2024-05-14 08:26:00",13.7,168,45.93644,-83.8914,Terr-AIS
"2024-05-14 07:26:00",12.3,186,46.10655,-84.01488,Terr-AIS
"2024-05-14 06:27:00",8.8,168,46.23933,-84.17708,Terr-AIS
"2024-05-14 05:28:00",8.5,159,46.36813,-84.22114,Terr-AIS
"2024-05-14 04:29:00",8.9,115,46.49415,-84.30958,Terr-AIS
"2024-05-14 03:29:00",2.7,89,46.50175,-84.37004,Terr-AIS
"2024-05-14 02:30:00",13.4,138,46.46101,-84.55869,Terr-AIS
"2024-05-14 01:31:00",13.7,148,46.62628,-84.77081,Terr-AIS
"2024-05-14 00:31:00",13.7,112,46.80961,-84.9556,Terr-AIS
"2024-05-13 23:32:00",13.8,111,46.89686,-85.2608,Terr-AIS
"2024-05-13 21:46:00",13.7,111,47.04716,-85.80238,Terr-AIS
"2024-05-13 20:47:00",13.7,112,47.13595,-86.10857,Terr-AIS
"2024-05-13 19:48:00",13.5,110,47.2217,-86.41048,Terr-AIS
"2024-05-13 18:48:00",13.5,110,47.29875,-86.71837,Terr-AIS
"2024-05-13 17:49:00",13.5,103,47.36292,-87.03107,Terr-AIS
"2024-05-13 16:50:00",7.6,291,47.32847,-86.97571,Terr-AIS
"2024-05-13 15:50:00",6.4,288,47.28681,-86.80658,Terr-AIS
"2024-05-13 14:51:00",13.1,290,47.21276,-86.51672,Terr-AIS
"2024-05-13 13:51:00",13.0,290,47.13677,-86.21803,Terr-AIS
"2024-05-13 12:52:00",13.4,291,47.05883,-85.92667,Terr-AIS
"2024-05-13 11:53:00",13.5,289,46.98029,-85.6241,Terr-AIS
"2024-05-13 10:54:00",13.5,292,46.90171,-85.32076,Terr-AIS
"2024-05-13 09:49:00",13.4,291,46.81023,-84.99632,Terr-AIS
"2024-05-13 08:50:00",13.8,331,46.63392,-84.80951,Terr-AIS
"2024-05-13 07:50:00",13.2,318,46.47749,-84.57822,Terr-AIS
"2024-05-13 06:50:00",7.6,270,46.50235,-84.3623,Terr-AIS
"2024-05-13 05:51:00",3.9,291,46.49923,-84.327,Terr-AIS
"2024-05-13 04:52:00",8.4,339,46.40665,-84.23987,Terr-AIS
"2024-05-13 03:52:00",7.4,356,46.30301,-84.11931,Terr-AIS
"2024-05-13 02:53:00",13.0,307,46.16725,-84.07132,Terr-AIS
"2024-05-13 01:54:00",13.0,329,46.0295,-83.88689,Terr-AIS
"2024-05-13 00:54:00",13.8,324,45.82567,-83.7858,Terr-AIS
"2024-05-12 23:54:00",13.9,324,45.6363,-83.5965,Terr-AIS
"2024-05-12 22:55:00",13.9,325,45.4479,-83.40501,Terr-AIS
"2024-05-12 21:55:00",13.7,325,45.25999,-83.21579,Terr-AIS
"2024-05-12 20:55:00",13.8,341,45.05813,-83.06404,Terr-AIS
"2024-05-12 19:56:00",13.9,343,44.84031,-82.96368,Terr-AIS
"2024-05-12 18:56:00",13.6,340,44.62138,-82.86841,Terr-AIS
"2024-05-12 17:57:00",13.6,344,44.40632,-82.77126,Terr-AIS
"2024-05-12 16:56:00",13.5,342,44.18774,-82.67727,Terr-AIS
"2024-05-12 15:57:00",13.5,342,43.97402,-82.58443,Terr-AIS
"2024-05-12 14:57:00",13.4,354,43.75525,-82.51878,Terr-AIS
"2024-05-12 13:58:00",13.3,353,43.53395,-82.48273,Terr-AIS
"2024-05-12 12:59:00",13.2,352,43.31736,-82.44776,Terr-AIS
"2024-05-12 11:59:00",12.7,351,43.10229,-82.41356,Terr-AIS
"2024-05-12 11:00:00",8.2,44,42.93969,-82.44592,Terr-AIS
"2024-05-12 10:01:00",9.5,340,42.78616,-82.47176,Terr-AIS
"2024-05-12 09:01:00",10.4,8,42.62449,-82.51532,Terr-AIS
"2024-05-12 08:01:00",10.1,64,42.51935,-82.67829,Terr-AIS
"2024-05-12 07:02:00",11.9,48,42.37953,-82.87876,Terr-AIS
"2024-05-12 06:03:00",10.1,36,42.30592,-83.0804,Terr-AIS
"2024-05-12 05:03:00",0.0,95,42.28868,-83.10654,Terr-AIS
"2024-05-12 04:02:00",0.0,302,42.28868,-83.10694,Terr-AIS
"2024-05-12 03:02:00",0.5,339,42.28771,-83.10329,Terr-AIS
"2024-05-12 02:01:00",1.4,102,42.28045,-83.12792,Terr-AIS
"2024-05-12 01:02:00",0.0,116,42.28166,-83.1315,Terr-AIS
"2024-05-12 00:01:00",0.0,116,42.28163,-83.13152,Terr-AIS
